SymptomID,Symptom,Code
345,Headache;DryCough;Fever;Dyspnea;,022253000025064002049727002011833005123979008386661006230145002267036007
346,DryCough;Fever;,049727002011833005123979008386661006
347,SoreThroat;SputumProduction;,301365009162397003404684003248599002
348,DryCough;Fever;,049727002011833005123979008386661006
349,DryCough;Fatigue;Fever;Dyspnea;,049727002011833005105721009084229001123979008386661006230145002267036007
350,Fatigue;Fever;Dyspnea;Nausea;SputumProduction;,105721009084229001123979008386661006230145002267036007386617003422587007404684003248599002
351,DryCough;Fever;,049727002011833005123979008386661006
352,Fatigue;Fever;Dyspnea;SputumProduction;,105721009084229001123979008386661006230145002267036007404684003248599002
353,DryCough;Fever;,049727002011833005123979008386661006
354,DryCough;Fever;Dyspnea;SoreThroat;Nausea;,049727002011833005123979008386661006230145002267036007301365009162397003386617003422587007
355,DryCough;Fever;Dyspnea;Chill;SputumProduction;,049727002011833005123979008386661006230145002267036007248456009043724002404684003248599002
356,Fever;Dyspnea;,123979008386661006230145002267036007
357,DryCough;Fatigue;Dyspnea;Diarrhea;,049727002011833005105721009084229001230145002267036007300373008062315008
358,Headache;Fatigue;Fever;,022253000025064002105721009084229001123979008386661006
359,DryCough;Fever;,049727002011833005123979008386661006
360,DryCough;,049727002011833005
361,Headache;DryCough;Fatigue;Fever;Chill;,022253000025064002049727002011833005105721009084229001123979008386661006248456009043724002
362,Headache;Fever;Dyspnea;,022253000025064002123979008386661006230145002267036007
363,Headache;DryCough;Fatigue;Fever;,022253000025064002049727002011833005105721009084229001123979008386661006
364,DryCough;Fatigue;Fever;SoreThroat;SputumProduction;,049727002011833005105721009084229001123979008386661006301365009162397003404684003248599002
365,DryCough;Fever;,049727002011833005123979008386661006
366,Headache;DryCough;Fatigue;Fever;SputumProduction;,022253000025064002049727002011833005105721009084229001123979008386661006404684003248599002
367,Fever;SoreThroat;SputumProduction;,123979008386661006301365009162397003404684003248599002
368,Myalgia;DryCough;Fever;Diarrhea;,022253000404640003049727002011833005123979008386661006300373008062315008
369,DryCough;Fatigue;Fever;Dyspnea;Diarrhea;SputumProduction;,049727002011833005105721009084229001123979008386661006230145002267036007300373008062315008404684003248599002
370,DryCough;Fatigue;Fever;Dyspnea;Vomiting;SputumProduction;,049727002011833005105721009084229001123979008386661006230145002267036007300359004422400008404684003248599002
371,Myalgia;DryCough;Fatigue;Fever;,022253000404640003049727002011833005105721009084229001123979008386661006
372,Headache;Myalgia;DryCough;Fatigue;Fever;Dyspnea;,022253000025064002022253000404640003049727002011833005105721009084229001123979008386661006230145002267036007
373,Myalgia;DryCough;Fever;SoreThroat;,022253000404640003049727002011833005123979008386661006301365009162397003
374,Fatigue;Fever;,105721009084229001123979008386661006
375,Myalgia;DryCough;Fever;ConjunctivalHyperemia;SoreThroat;,022253000404640003049727002011833005123979008386661006246875002193894004301365009162397003
376,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
377,DryCough;Fatigue;Fever;Chill;,049727002011833005105721009084229001123979008386661006248456009043724002
378,DryCough;Fever;SoreThroat;SputumProduction;,049727002011833005123979008386661006301365009162397003404684003248599002
379,Headache;Fever;SputumProduction;,022253000025064002123979008386661006404684003248599002
380,DryCough;Fever;,049727002011833005123979008386661006
381,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
382,Myalgia;Fatigue;Fever;Nausea;,022253000404640003105721009084229001123979008386661006386617003422587007
383,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
384,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
385,Headache;DryCough;Fever;SputumProduction;,022253000025064002049727002011833005123979008386661006404684003248599002
386,Fatigue;Dyspnea;Chill;,105721009084229001230145002267036007248456009043724002
387,DryCough;Fatigue;Fever;SputumProduction;,049727002011833005105721009084229001123979008386661006404684003248599002
388,DryCough;Fever;Dyspnea;SputumProduction;,049727002011833005123979008386661006230145002267036007404684003248599002
389,DryCough;Fever;,049727002011833005123979008386661006
390,DryCough;Fever;Chill;,049727002011833005123979008386661006248456009043724002
391,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
392,Myalgia;DryCough;Fever;Vomiting;,022253000404640003049727002011833005123979008386661006300359004422400008
393,Headache;DryCough;Fever;,022253000025064002049727002011833005123979008386661006
394,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
395,DryCough;Fever;Dyspnea;Chill;SputumProduction;,049727002011833005123979008386661006230145002267036007248456009043724002404684003248599002
396,Myalgia;DryCough;Fever;,022253000404640003049727002011833005123979008386661006
397,DryCough;,049727002011833005
398,Fever;Dyspnea;SputumProduction;,123979008386661006230145002267036007404684003248599002
399,DryCough;Fatigue;Fever;Nausea;SputumProduction;,049727002011833005105721009084229001123979008386661006386617003422587007404684003248599002
400,Fever;SoreThroat;,123979008386661006301365009162397003
401,Myalgia;Fatigue;Fever;Nausea;SputumProduction;,022253000404640003105721009084229001123979008386661006386617003422587007404684003248599002
402,DryCough;Fatigue;Fever;SputumProduction;,049727002011833005105721009084229001123979008386661006404684003248599002
403,Headache;DryCough;Fatigue;Fever;,022253000025064002049727002011833005105721009084229001123979008386661006
404,DryCough;Fever;Dyspnea;,049727002011833005123979008386661006230145002267036007
405,Fatigue;Fever;Dyspnea;SputumProduction;,105721009084229001123979008386661006230145002267036007404684003248599002
406,DryCough;Fever;,049727002011833005123979008386661006
407,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
408,Headache;Fever;Dyspnea;SoreThroat;,022253000025064002123979008386661006230145002267036007301365009162397003
409,Headache;DryCough;Fatigue;Fever;SoreThroat;,022253000025064002049727002011833005105721009084229001123979008386661006301365009162397003
410,Headache;DryCough;Fatigue;Fever;SoreThroat;,022253000025064002049727002011833005105721009084229001123979008386661006301365009162397003
411,DryCough;Fever;,049727002011833005123979008386661006
412,DryCough;Fever;Chill;,049727002011833005123979008386661006248456009043724002
413,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
414,DryCough;Fever;Nausea;,049727002011833005123979008386661006386617003422587007
415,DryCough;Fatigue;Fever;SputumProduction;,049727002011833005105721009084229001123979008386661006404684003248599002
416,DryCough;SputumProduction;,049727002011833005404684003248599002
417,Headache;DryCough;Fatigue;Fever;SputumProduction;,022253000025064002049727002011833005105721009084229001123979008386661006404684003248599002
418,Fever;SputumProduction;,123979008386661006404684003248599002
419,Myalgia;Fever;,022253000404640003123979008386661006
420,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
421,DryCough;Fever;,049727002011833005123979008386661006
422,Headache;Myalgia;DryCough;Fatigue;Chill;SputumProduction;,022253000025064002022253000404640003049727002011833005105721009084229001248456009043724002404684003248599002
423,Fatigue;Fever;Vomiting;,105721009084229001123979008386661006300359004422400008
424,Myalgia;DryCough;Fatigue;Fever;,022253000404640003049727002011833005105721009084229001123979008386661006
425,DryCough;Fever;SoreThroat;,049727002011833005123979008386661006301365009162397003
426,DryCough;Dyspnea;Chill;,049727002011833005230145002267036007248456009043724002
427,Fatigue;Fever;,105721009084229001123979008386661006
428,Headache;Fever;SputumProduction;,022253000025064002123979008386661006404684003248599002
429,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
430,Fatigue;Fever;Vomiting;,105721009084229001123979008386661006300359004422400008
431,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
432,Headache;Fatigue;Fever;SoreThroat;SputumProduction;,022253000025064002105721009084229001123979008386661006301365009162397003404684003248599002
433,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
434,Fever;SputumProduction;,123979008386661006404684003248599002
435,DryCough;Fever;SoreThroat;,049727002011833005123979008386661006301365009162397003
436,DryCough;Fever;SoreThroat;,049727002011833005123979008386661006301365009162397003
437,Headache;Myalgia;DryCough;Fever;Chill;Vomiting;,022253000025064002022253000404640003049727002011833005123979008386661006248456009043724002300359004422400008
438,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
439,Fatigue;Fever;,105721009084229001123979008386661006
440,DryCough;Fever;,049727002011833005123979008386661006
441,Fever;Dyspnea;SoreThroat;SputumProduction;,123979008386661006230145002267036007301365009162397003404684003248599002
442,DryCough;Fever;Nausea;,049727002011833005123979008386661006386617003422587007
443,Fatigue;Fever;,105721009084229001123979008386661006
444,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
445,DryCough;Fatigue;Fever;Dyspnea;SoreThroat;,049727002011833005105721009084229001123979008386661006230145002267036007301365009162397003
446,Myalgia;Fatigue;Fever;Nausea;,022253000404640003105721009084229001123979008386661006386617003422587007
447,DryCough;Fever;Chill;,049727002011833005123979008386661006248456009043724002
448,Fatigue;Fever;Dyspnea;SputumProduction;,105721009084229001123979008386661006230145002267036007404684003248599002
449,Fatigue;,105721009084229001
450,Fatigue;Dyspnea;SputumProduction;,105721009084229001230145002267036007404684003248599002
451,DryCough;Fatigue;Fever;Dyspnea;Nausea;,049727002011833005105721009084229001123979008386661006230145002267036007386617003422587007
452,DryCough;SputumProduction;,049727002011833005404684003248599002
453,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
454,Fatigue;Fever;,105721009084229001123979008386661006
455,Headache;DryCough;Fever;,022253000025064002049727002011833005123979008386661006
456,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
457,DryCough;SoreThroat;,049727002011833005301365009162397003
458,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
459,DryCough;Fatigue;Fever;SputumProduction;,049727002011833005105721009084229001123979008386661006404684003248599002
460,DryCough;Fever;Dyspnea;Vomiting;,049727002011833005123979008386661006230145002267036007300359004422400008
461,Myalgia;Fatigue;Chill;SputumProduction;,022253000404640003105721009084229001248456009043724002404684003248599002
462,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
463,Fatigue;Fever;Dyspnea;,105721009084229001123979008386661006230145002267036007
464,Headache;DryCough;Fatigue;Fever;SputumProduction;,022253000025064002049727002011833005105721009084229001123979008386661006404684003248599002
465,DryCough;Fatigue;Diarrhea;,049727002011833005105721009084229001300373008062315008
466,DryCough;Fatigue;Vomiting;SputumProduction;,049727002011833005105721009084229001300359004422400008404684003248599002
467,Headache;DryCough;Fatigue;Fever;Chill;SoreThroat;,022253000025064002049727002011833005105721009084229001123979008386661006248456009043724002301365009162397003
468,DryCough;Fever;,049727002011833005123979008386661006
469,DryCough;Fever;,049727002011833005123979008386661006
470,Fatigue;Fever;,105721009084229001123979008386661006
471,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
472,DryCough;Fever;,049727002011833005123979008386661006
473,DryCough;Fever;Dyspnea;SputumProduction;,049727002011833005123979008386661006230145002267036007404684003248599002
474,Fatigue;Fever;Chill;,105721009084229001123979008386661006248456009043724002
475,DryCough;Fever;,049727002011833005123979008386661006
476,Headache;Myalgia;Fever;SoreThroat;,022253000025064002022253000404640003123979008386661006301365009162397003
477,DryCough;SputumProduction;,049727002011833005404684003248599002
478,Myalgia;DryCough;,022253000404640003049727002011833005
479,DryCough;Fever;Chill;,049727002011833005123979008386661006248456009043724002
480,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
481,DryCough;Fever;,049727002011833005123979008386661006
482,Headache;DryCough;Fever;,022253000025064002049727002011833005123979008386661006
483,Fever;SputumProduction;,123979008386661006404684003248599002
484,Fever;Dyspnea;SputumProduction;,123979008386661006230145002267036007404684003248599002
485,DryCough;Fever;,049727002011833005123979008386661006
486,DryCough;Fever;SoreThroat;,049727002011833005123979008386661006301365009162397003
